aktion.bild.de	200	https://www.bild.de/bild-plus/auto/auto-news/auto-news/automobilclub-mobil-jahresmitgliedschaft-fuer-nur-1-euro-70152858.bild.html	User Icon
autobild.de	200	https://www.autobild.de/	Play
blogstars.travelbook.de	403	https://www.travelbook.de/blogstar	Access Denied
b04.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/bayer-leverkusen/home-33283846.sport.html	User Icon
autodiscover.computerbild.de	301	https://autodiscover.computerbild.de/	
analysts-na1.emarketer.com	200	https://subscriptions.emarketer.com/	EMARKETER Login
bmg.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/borussia-moenchengladbach/home-33283750.sport.html	User Icon
autodiscover.emarketer.com	301	https://autodiscover.emarketer.com/	
bundesliga-tippspiel.sportbild.de	404	https://sportbild.bild.de/sportbild/bundesliga-tippspiel/	User Icon
bild.tv	200	https://www.bild.de/tv/mediathek/livestream/startseite-77204148.bild.html	User Icon
blackfriday.bild.de	200	https://www.bild.de/deals/	Startseite - BILD Deals
bsc.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/hertha-bsc/home-33283810.sport.html	User Icon
categorization-stg.springtools.de	403	https://categorization-stg.springtools.de/	ERROR: The request could not be satisfied
categorization.springtools.de	403	https://categorization.springtools.de/	ERROR: The request could not be satisfied
bz-berlin.de	403	https://www.bz-berlin.de/	Access Denied
branding-na1.emarketer.com	403	https://branding-na1.emarketer.com/	403 - Forbidden: Access is denied.
admin.checkout.prod.ps.bild.de	502	https://admin.checkout.prod.ps.bild.de/	ERROR: The request could not be satisfied
cas.emarketer.com	200	https://dns.google/	Google Public DNS
cdn-vergleich.bild.de	403	https://cdn-vergleich.bild.de/	
checkout.co.auth.bild.de	200	https://checkout.co.auth.bild.de/	
bvb.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/borussia-dortmund/home-33283690.sport.html	User Icon
bza.bild.de	404	https://www.bild.de/gewinnspiele/bildplus-aktion/news-inland/bild-zahlt-alles-60669734.bild.html	User Icon
checkout-uat.co.auth.bild.de	200	https://checkout-uat.co.auth.bild.de/	
automarkt.bild.de	200	https://www.bild.de/auto/startseite/auto/auto-home-15478182.bild.html	User Icon
bildmobil-mail.bild.de	200	https://m.bild.de/	User Icon
chicagobreakfast.emarketer.com	200	https://dns.google/	Google Public DNS
bild.de	200	https://www.bild.de/	User Icon
cloud.mc.politico.eu	404	https://cloud.mc.politico.eu/	
click.mc.politico.eu	403	https://click.mc.politico.eu/	403 - Forbidden: Access is denied.
as-nmt.de	200	https://login.microsoftonline.com:443/a1e7a36c-6a48-4768-9d65-3f679c0f3b12/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQU5tdE9rbFNmclB0amV2TEY1VFlZZHpnWFZwTFFjRGtpS1QxREtRT0pxRUlPNEhKRCtmL2tKWjc1RDcrcUtLSkRKTC9hRkV3Y3hJSmtkOGJxTzlvWjAvTEhlT1Z5blJoRGpyem1nRUhhcVNaMlNXVmMzdEtWcGVpZkdVNEFGMnlXZ0FBQUJnTW5YcWNvRTJLVms3d2hTNWMxUU8zdGkyT3dQUzgydFk9In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1ObXRPa2xTZnJQdGpldkxGNVRZWWR6Z1hWcExRY0RraUtUMURLUU9KcUVJTzRISkQrZi9rSlo3NUQ3K3FLS0pEQT09IiwieSI6IkFBQUFNSkwvYUZFd2N4SUprZDhicU85b1owL0xIZU9WeW5SaERqcnptZ0VIYXFTWjJTV1ZjM3RLVnBlaWZHVTRBRjJ5V2c9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=B6670FE014B14119C2571B7809C3493CFD60C13548261641%2D56EA52AF3597600D63992334131D32511B7BB0D3EF1FDF9B6B853AF2FCC03166&redirect%5Furi=https%3A%2F%2Fmoveoffice%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTG9WZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aHR5SVNCbmllTGhIcHVsMUFDNndJVTNCc3o5Um9FJTJGcEVVazhtTk5hYXpqTElLZ3RsZk15WDNuVjViSyUyRjNCV1pHJTJGamlDMWJxOGRXYmhxVm5McVRwVEJST29SeEZJOUtRSFpZQ3klMkJmVUYxOTJNNmI5UFl5aU83MVR5VSUyRmFTbEVXS1VPVGNJYlU0WHN6VSUyQlpjSmVIWGRvZ21ZNzNxbm83SlBlVVIySklIZUNoZkg3S0xDYklTbmpzVmd5UGd5WCUyQkpqQk13dmtKaTd5VGZ6WHRjUFF6elh0Zkc2dEhqd0lyZiUyQmtJWFZ3UnJROGVOSk80RWQ0Vjk2QTZVMjlEOXRmWlJvTHRmRiUyQlJEVmsxdkppNmFNZHVNbG1JR1dGMVYwTlZaRVpyeWoybEZOU2gyNSUyQkdlWG4yT2tLbm5HbUw2NmVZTHVhRk16VFp4anNacndRT1glMkJNVFRqcXd3b1gwSW95RSUzRA&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=0ad33ea2%2D1015%2D3001%2D53ee%2Da4d137fd0755	Sign in to your account
alerts-na1.emarketer.com	200	https://subscriptions.emarketer.com:443/Account/Login?returnUrl=https%3A%2F%2Falerts-na1.emarketer.com	EMARKETER Login
chart-na1.emarketer.com	404	https://chart-na1.emarketer.com/	EMARKETER
clans.bild.de	404	https://www.bild.de/news/inland/dokumentation/clans-von-berlin-57921302.bild.html	User Icon
clansvonberlin.bild.de	404	https://www.bild.de/news/inland/dokumentation/clans-von-berlin-57921302.bild.html	User Icon
click.insight.emarketer.com	403	https://click.insight.emarketer.com/	403 - Forbidden: Access is denied.
cloud.emarketer.com	404	https://cloud.emarketer.com/	
consumer-api.prod.auth.bild.de	404	https://consumer-api.prod.auth.bild.de/	
consumer-api.prod.auth.autobild.de	404	https://consumer-api.prod.auth.autobild.de/	
chartstorage-na1.emarketer.com	400	https://chartstorage-na1.emarketer.com/	
club.bild.de	200	https://meinkonto.bild.de:443/	
consumer-api.prod.auth.sportbild.de	404	https://consumer-api.prod.auth.sportbild.de/	
cmp2.bild.de	403	https://cmp2.bild.de/	
cmp.autobild.de	403	https://cmp.autobild.de/	
consumer-api.uat.auth.sportbild.de	404	https://consumer-api.uat.auth.sportbild.de/	
consumer-api.uat.auth.autobild.de	404	https://consumer-api.uat.auth.autobild.de/	
cmp.computerbild.de	403	https://cmp.computerbild.de/	
consumer-api.uat.auth.bild.de	404	https://consumer-api.uat.auth.bild.de/	
cmp.fitbook.de	403	https://cmp.fitbook.de/	
cmp.politico.eu	403	https://cmp.politico.eu/	
consumer-api.stage.auth.bild.de	409	http://consumer-api.stage.auth.bild.de/	
cmp.travelbook.de	403	https://cmp.travelbook.de/	
club.autobild.de	200	https://club.autobild.de/	AUTO BILD CLUB – das Vorteilsportal für Abonnenten
curato-test.ep.springtools.de	200	https://curato-test.ep.springtools.de/	Access to pull requests and versions from Curato Editor
data-4e9ff460f2.autobild.de	200	https://data-4e9ff460f2.autobild.de/	
data-6463194ae5.fitbook.de	200	http://data-6463194ae5.fitbook.de/	
data-56b1bc19e7.autobild.de	200	https://data-56b1bc19e7.autobild.de/	
data-4892815f14.fitbook.de	200	http://data-4892815f14.fitbook.de/	
data-861bbf2127.bild.de	200	https://data-861bbf2127.bild.de/	
abo.bild.de	404	https://www.lesershop24.de/bild/12-monate-10172903?utm_campaign=BILD+AZ+HandwerkerBILD+1Jahr+200Euro+GWS&utm_content=BQB5BIN281B01SZ&utm_medium=Print&utm_source=BILD	404 Seite nicht gefunden
compare-forecasts-subscription.emarketer.com	200	https://compare-forecasts-subscription.emarketer.com/	EMARKETER Compare Forecasts
data-861bbf2127.travelbook.de	200	https://data-861bbf2127.travelbook.de/	
data-bb21a2f11b.fitbook.de	200	https://data-bb21a2f11b.fitbook.de/	
data-bb21a2f11b.sportbild.de	200	https://data-bb21a2f11b.sportbild.de/	
data-861bbf2127.fitbook.de	200	https://data-861bbf2127.fitbook.de/	
12xgratis.bild.de	404	https://www.lesershop24.de/bild/2-wochen-10171060	404 Seite nicht gefunden
data-bb21a2f11b.travelbook.de	200	https://data-bb21a2f11b.travelbook.de/	
data-bb21a2f11b.bild.de	200	https://data-bb21a2f11b.bild.de/	
data-bb4ada6163.travelbook.de	200	http://data-bb4ada6163.travelbook.de/	
data-9e4f40dc7c.travelbook.de	200	http://data-9e4f40dc7c.travelbook.de/	
contentp13n-na1.emarketer.com	200	https://contentp13n-na1.emarketer.com/	EMARKETER | Data and Research on Digital for Business Professionals
contentpersonalizationstorage-na1.emarketer.com	400	https://contentpersonalizationstorage-na1.emarketer.com/	
customalerts-na1.emarketer.com	403	https://customalerts-na1.emarketer.com/	403 - Forbidden: Access is denied.
debug.tagging.fanmeile.sportbild.de	404	https://debug.tagging.fanmeile.sportbild.de/	
contenttimelinestorage-na1.emarketer.com	400	https://contenttimelinestorage-na1.emarketer.com/	
contentstorage-na1.emarketer.com	400	https://contentstorage-na1.emarketer.com/	
dashboard-na1.emarketer.com	403	https://dashboard-na1.emarketer.com/	403 - Forbidden: Access is denied.
content-na1.emarketer.com	404	https://content-na1.emarketer.com/	
dev1.epaper.bild.de	200	https://dev1.epaper.bild.de/	
dev2.epaper.bild.de	200	https://dev2.epaper.bild.de/	
content-naf.emarketer.com	404	https://content-naf.emarketer.com/	Oops! We can&#x27;t find that page | EMARKETER
digasred.autobild.de	403	https://digasred.autobild.de/	
dev4.epaper.bild.de	200	https://dev4.epaper.bild.de/	
dev5.epaper.bild.de	200	https://dev5.epaper.bild.de/	
dev3.epaper.bild.de	200	https://dev3.epaper.bild.de/	
digasred.stage.autobild.de	403	https://digasred.stage.autobild.de/	
dev.vibed.newsos.com	503	https://dev.vibed.newsos.com/	503 Service Temporarily Unavailable
don.bild.de	400	https://don.bild.de/	Fehler 400 Bad Request - we don't proxy, go away
download.storage.bild.de	200	https://download.storage.bild.de/	Bl&auml;tterkatalog&reg;
dev.newsos.com	200	https://dev.newsos.com/login?next=%2F	Sign in — newsOS
ein-herz-fuer-kinder.de	403	https://www.ein-herz-fuer-kinder.de/	Access Denied
emtippspiel.sportbild.de	301	http://www.tippspiel.sportbild.bild.de/	
email.mg.emarketer.com	404	https://email.mg.emarketer.com/	
dsc.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/arminia-bielefeld/home-72447010.sport.html	User Icon
enews.emarketer.com	530	https://enews.emarketer.com/	
dsc.bild.de	200	https://www.bild.de/sport/fussball/arminia-bielefeld/startseite-bielefeld-41429882.bild.html	User Icon
download.autobild.de	200	https://www.autobild.de/	Play
emarketer.com	403	https://www.emarketer.com/	Just a moment...
epaper.fanmeile.sportbild.de	200	https://epaper.fanmeile.sportbild.de/	BILD
emailverification-na1.emarketer.com	403	https://emailverification-na1.emarketer.com/	403 - Forbidden: Access is denied.
epaper.bild.de	200	https://epaper.bild.de/	User Icon
ev.emarketer.com	200	https://dns.google/	Google Public DNS
epaper.vip-lounge.autobild.de	200	https://epaper.vip-lounge.autobild.de/	BILD
escapes.travelbook.de	403	https://www.travelbook.de/	Access Denied
event.autobild.de	200	https://event.autobild.de/		event.autobild.de
event.bild.de	200	https://event.bild.de/		event.bild.de
event.sportbild.de	200	https://event.sportbild.de/		event.sportbild.de
events.emarketer.com	404	https://events.emarketer.com/	
event.politico.eu	200	https://event.politico.eu/		event.politico.eu
emailverification-management-na1.emarketer.com	200	https://login.microsoftonline.com/0aebfe46-98d0-4e40-aa2c-ecc2747a8ad5/oauth2/authorize?client_id=c3a0264c-843c-4e8f-8142-fde13582cd6d&redirect_uri=https%3A%2F%2Femailverification-management-na1.emarketer.com&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DYmhf1rGU67sb4ygnSOdxhdcOidEu2ZlryNkN14sVNI5uuiSddPr8Jc8EzaOd_4vQvpvvMXvCncqSyZ1BdF7xsieRvBzyaR6SD7xUfSbji679mRA1LAGs5_UQAoJyhr6ArZabm49yZX4bWQsjnf8Kw7NYDIkxaCr9MEvEzafYanYwz-fr7Y_JNzLxKw36kCP6kII_cn3q7_74We1P2OYtqfpYs4MOawENaCwnJGKwNairTBjV_sV3mpNCYp9m27DWoU2_6nGxNDs9G8c1bDK5hj2_4NdbJSgRi3_WmnTaud0&response_mode=form_post&nonce=639259776554629171.ZmU4OTgwNDMtMWZjOS00NDBmLWFiNzMtYzAxZTdmODRiZTk0OTFmNWRhYmQtNmQyMS00ZDJlLTg4NDYtNTJlYWY1ODE5ZDAx&x-client-SKU=ID_NET461&x-client-ver=5.7.0.0	Sign in to your account
fahrschule.autobild.de	200	https://www.autobild.de/ratgeber/fuehrerschein/	Suche
dmp.politico.eu	200	https://www.politico.eu/uk/?geo-redirect	UK &#8211; POLITICO
fca.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/fc-augsburg/home-33283636.sport.html	User Icon
fcb.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/bayern-muenchen/home-33283572.sport.html	User Icon
fcc.bild.de	200	https://www.bild.de/sport/fussball/fc-carl-zeiss-jena/startseite-jena-57214324.bild.html	User Icon
fanmeile.sportbild.de	200	https://fanmeile.sportbild.de/	SPORT BILD-FANMEILE – exklusiv für Abonnenten
fanmeile.sportbild.bild.de	200	https://fanmeile.sportbild.de:443/	SPORT BILD-FANMEILE – exklusiv für Abonnenten
fcu.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/union-berlin/home-62461704.sport.html	User Icon
fitbook.de	403	https://www.fitbook.de/	Access Denied
fck.bild.de	200	https://www.bild.de/sport/fussball/fc-kaiserslautern/startseite-kaiserslautern-31148622.bild.html	User Icon
fch.bild.de	200	https://www.bild.de/sport/fussball/1-fc-heidenheim/startseite-heidenheim-31148890.bild.html	User Icon
fonts.emarketer.com	200	https://fonts.emarketer.com/	
einbuergerungstest.bild.de	200	https://www.bild.de/games/	Online Spiele kostenlos bei BILD-Games | BILD.de
film.bild.de	200	https://www.bild.de/unterhaltung/kino/kino/home-15697512.bild.html	User Icon
einfach.bild.de	404	https://www.lesershop24.de/bild/3-monate-10174705?utm_campaign=BILD+F%C3%BCller+Oktober+oend+mit+100euro&utm_content=BQB5BIP381B01SZ&utm_medium=Print&utm_source=BILD	404 Seite nicht gefunden
fwk.bild.de	404	https://www.bild.de/sport/fussball/wuerzburger-kickers/startseite-wuerzburg-46831558.bild.html	User Icon
gebrauchtwagen.stage.autobild.de	401	https://gebrauchtwagen.stage.autobild.de/	Access Denied
gebrauchtwagen.autobild.de	200	https://gebrauchtwagen.autobild.de/	Van
forecasts-na1.emarketer.com	403	https://www.emarketer.com/forecasts	Just a moment...
favorites.emarketer.com	200	https://subscriptions.emarketer.com/Account/Login?returnUrl=https%3A%2F%2Ffolders.emarketer.com	EMARKETER Login
gluecksdreh.bild.de	200	https://gluecksdreh.bild.de/	BILDplus-Glücksdreh
fahrschule.bild.de	200	https://www.bild.de/games/	Online Spiele kostenlos bei BILD-Games | BILD.de
hello.emarketer.com	200	https://hello.emarketer.com/	404 - Page not found
games.bild.de	200	https://spiele.bild.de/	BILD Logo
folders.emarketer.com	200	https://subscriptions.emarketer.com/Account/Login?returnUrl=https%3A%2F%2Ffolders.emarketer.com	EMARKETER Login
image.insight.emarketer.com	403	https://image.insight.emarketer.com/	Access Denied
images.bild.de	200	https://images.bild.de/	
image.mc.politico.eu	403	https://image.mc.politico.eu/	Access Denied
images.sportbild.de	200	https://images.sportbild.de/	
hsv.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/hsv/home-33283768.sport.html	User Icon
iforgot.emarketer.com	200	https://iforgot.emarketer.com/	EMARKETER Reset Password
internal2tree.bild.de	404	https://internal2tree.bild.de/	
int.kundenservice.auth.bild.de	404	https://int.kundenservice.auth.bild.de/	
jobs.bild.de	401	https://jobs.bild.de/	401 Unauthorized
industry-kpis-na1.emarketer.com	403	https://www.emarketer.com/industry-kpis	Just a moment...
help.politico.eu	200	https://www.politico.eu/professional-services-uk/?client_id=znQGlYseabkN6WX9uDEbFfROVnDhBF1a3SRoQjC0&redirect_uri=https%3A%2F%2Fapi.politico.eu%2Foauth%2Fcallback&response_type=code&redirect_url=https%3A%2F%2Fhelp.politico.eu%2F&timestamp=17903808570748773&geo-redirect	POLITICO Pro | Political and Policy Intelligence, Monitoring and Analysis for Pr
jobs.politico.eu	200	https://www.politico.eu/uk/?geo-redirect	UK &#8211; POLITICO
jahn.bild.de	200	https://www.bild.de/sport/fussball/jahn-regensburg/startseite-regensburg-52365008.bild.html	User Icon
intranet.emarketer.com	200	https://accounts.google.com/v3/signin/identifier?continue=https://sites.google.com/emarketer.com/ii-intranet&followup=https://sites.google.com/emarketer.com/ii-intranet&osid=1&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S-1959516738:1790380857593597	Google Drive: Sign-in
koe.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/1-fc-koeln/home-36649352.sport.html	User Icon
kundenservice.auth.bild.de	200	https://kundenservice.auth.bild.de/	Axel Springer – Kundenservice für Abonnenten
fussball-quiz.bild.de	200	https://www.bild.de/games/	Online Spiele kostenlos bei BILD-Games | BILD.de
kiel.bild.de	200	https://www.bild.de/sport/fussball/kieler-sv-holstein/startseite-kiel-52363046.bild.html	User Icon
konfigurator.autobild.de	200	https://www.autobild.de/neuwagen/	Affiliate Info
klassikmarkt.autobild.de	200	https://gebrauchtwagen.autobild.de/	Van
link.mail.bild.de	200	https://suite45.emarsys.net/docroot.html	404 - Not Found
link.mailer.fitbook.de	200	https://suite45.emarsys.net/docroot.html	404 - Not Found
link.newsletter.bild.de	200	https://suite45.emarsys.net/docroot.html	404 - Not Found
link.mailer.travelbook.de	200	https://suite45.emarsys.net/docroot.html	404 - Not Found
login.bild.de	200	https://signin.auth.bild.de/login?returnTo=https%3A%2F%2Fwww.bild.de%2F	
m05.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/mainz-05/home-33283864.sport.html	User Icon
link.newsletters.autobild.de	200	https://suite45.emarsys.net/docroot.html	404 - Not Found
managementapi.emarketer.com	401	https://managementapi.emarketer.com/	401 - Unauthorized: Access is denied due to invalid credentials.
marketing.autobild.de	200	https://www.autobild.de/	Play
iqtest.bild.de	200	https://www.bild.de/games/	Online Spiele kostenlos bei BILD-Games | BILD.de
marketing.sportbild.de	200	https://sportbild.bild.de/	User Icon
marketing.bild.de	200	https://www.bild.de/	User Icon
m.einbuergerungstest.bild.de	404	http://m.einbuergerungstest.bild.de/	
meinkonto.bild.de	200	https://meinkonto.bild.de/	
m.fahrschule.bild.de	404	http://m.fahrschule.bild.de/	
m.fussball-quiz.bild.de	404	http://m.fussball-quiz.bild.de/	
mimecast.emarketer.com	200	https://dns.google/	Google Public DNS
mingle.emarketer.com	200	https://dns.google/	Google Public DNS
m.iqtest.bild.de	404	http://m.iqtest.bild.de/	
mobil.sportbild.de	200	https://m.sportbild.bild.de/	User Icon
mobile-mail.bild.de	200	https://m.bild.de/	User Icon
m.sportbild.bild.de	200	https://m.sportbild.bild.de/	User Icon
m.purmail.travelbook.de	200	https://sentby.spotler.com/sendpro/	SendPro – Sent by Spotler
m.purmail.fitbook.de	200	https://sentby.spotler.com/sendpro/	SendPro – Sent by Spotler
m.sportdaten.sportbild.bild.de	200	https://m.sportdaten.sportbild.bild.de/	User Icon
m.sportbild.de	200	https://m.sportbild.bild.de/	User Icon
m.steuer.bild.de	200	https://m.steuer.bild.de/	User Icon
m.sport.bild.de	200	https://m.sport.bild.de/	User Icon
m.wissenstest.bild.de	404	http://m.wissenstest.bild.de/	
myaccount.emarketer.com	200	https://dns.google/	Google Public DNS
m.strom.bild.de	403	https://www.eon.de/de/pk.html	Just a moment...
newyorkbreakfast.emarketer.com	200	https://dns.google/	Google Public DNS
newsos.com	200	https://newsos.com/login?next=%2F	Sign in — newsOS
neuwagen.autobild.de	200	https://www.autobild.de/neuwagen/	Affiliate Info
m.tv.bild.de	200	https://www.bild.de/tv/mediathek/livestream/startseite-77204148.bild.html	User Icon
ory-poc-api.ps.bild.de	409	http://ory-poc-api.ps.bild.de/	
on.emarketer.com	200	https://dns.google/	Google Public DNS
m.wetter.bild.de	200	https://m.wetter.bild.de/	Wetter�r Ihren Ort. Niederschlagsradar, Wetterwarnungen, Satellitenbildern und S
noteworthy-na1.emarketer.com	200	https://noteworthy-na1.emarketer.com/	New and Noteworthy Content | EMARKETER
pbs.asadcdn.com	200	https://pbs.asadcdn.com/	Prebid Server
pbsb.asadcdn.com	401	https://pbsb.asadcdn.com/	
pbs-test.asadcdn.com	200	https://pbs-test.asadcdn.com/	Prebid Server
ostsport.bild.de	200	https://www.bild.de/sport/ostsport/sportarten/startseite-ostsport-80490800.bild.html	User Icon
play.bild.de	200	https://play.bild.de/	BILDplay | Kurze Videos über Promis, Sport, Politik und Wirtschaft
on.bild.de	200	https://www.bild.de/	User Icon
play.sportbild.de	200	https://play.sportbild.bild.de/	Sport Bild | Kurze Videos über Sport, Fußball, Bundesliga, Formel 1 und mehr
play-staging.sportbild.de	200	https://play-staging.sportbild.bild.de/	Sport Bild | Kurze Videos über Sport, Fußball, Bundesliga, Formel 1 und mehr
politico.eu	200	https://www.politico.eu/uk/?geo-redirect	UK &#8211; POLITICO
privacy.club.autobild.de	403	https://privacy.club.autobild.de/	
productstorybundles.fitbook.de	404	https://productstorybundles.fitbook.de/	404 Not Found
productstorybundles.autobild.de	404	https://productstorybundles.autobild.de/	404 Not Found
privacy.club.bild.de	403	https://privacy.club.bild.de/	
performance-benchmarks.emarketer.com	200	https://subscriptions.emarketer.com/	EMARKETER Login
privacy.vip-club.computerbild.de	403	https://privacy.vip-club.computerbild.de/	
privacy.fanmeile.sportbild.de	403	https://privacy.fanmeile.sportbild.de/	
pur.autobild.de	200	https://pur.autobild.de/	Loading ...
pur.fitbook.de	200	https://pur.fitbook.de/	Loading ...
productstorybundles.travelbook.de	404	https://productstorybundles.travelbook.de/	404 Not Found
pur.travelbook.de	200	https://pur.travelbook.de/	Loading ...
purmail.autobild.de	200	https://sentby.spotler.com/sendpro/	SendPro – Sent by Spotler
ras.autobild.de	403	https://ras.autobild.de/	
quiz.emarketer.com	200	https://dns.google/	Google Public DNS
ras.fitbook.de	403	https://ras.fitbook.de/	
ras.travelbook.de	403	https://ras.travelbook.de/	
pro-na1.emarketer.com	200	https://pro-na1.emarketer.com/	EMARKETER | Data and Research on Digital for Business Professionals
profile-na1.emarketer.com	403	https://profile-na1.emarketer.com/	403 - Forbidden: Access is denied.
remote.emarketer.com	200	https://dns.google/	Google Public DNS
rbl.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/rb-leipzig/home-46775824.sport.html	User Icon
reisemobilmarkt.autobild.de	200	https://gebrauchtwagen.autobild.de/	Van
retail.emarketer.com	403	https://www.emarketer.com/articles/topics/retail-ecommerce	Just a moment...
s04.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/schalke/home-33283904.sport.html	User Icon
researchtopicsstorage-na1.emarketer.com	403	https://researchtopicsstorage-na1.emarketer.com/	
reisen.bild.de	200	https://www.bild.de/reisen/	BILD Reisen
sales.emarketer.com	204	https://sales.emarketer.com/	
sachsen-anhalt.bild.de	200	https://www.bild.de/regional/sachsen-anhalt/sachsen-anhalt/home-54527072.bild.html	User Icon
scf.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/sc-freiburg/home-33283730.sport.html	User Icon
search-es-cluster-pod-legacy-preview1.emarketer.com	200	https://dns.google/	Google Public DNS
search-es-cluster-pod-legacy-production.emarketer.com	200	https://dns.google/	Google Public DNS
search-es-cluster-pod-legacy-production-private.emarketer.com	200	https://dns.google/	Google Public DNS
search1-na1.emarketer.com	403	https://www.emarketer.com/search	Just a moment...
search-es-cluster-pod-legacy-staging.emarketer.com	200	https://dns.google/	Google Public DNS
search-es-cluster-public-preview1.emarketer.com	200	https://dns.google/	Google Public DNS
search-es-cluster-public-production.emarketer.com	200	https://dns.google/	Google Public DNS
searchalerts-na1.emarketer.com	403	https://searchalerts-na1.emarketer.com/	403 - Forbidden: Access is denied.
search-es-cluster-public-staging.emarketer.com	200	https://dns.google/	Google Public DNS
search.fitbook.de	200	https://search.fitbook.de/	FITBOOK
site.emarketer.com	200	https://site.emarketer.com/	
smetrics.politico.eu	200	https://smetrics.politico.eu/	
sge.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/eintracht-frankfurt/home-33283710.sport.html	User Icon
servicecenter.autobild.de	200	https://www.autobild.de/ratgeber/	Suche
shop.bild.de	200	https://marktplatz.bild.de/password	BILD Marktplatz
sli.emarketer.com	404	https://p.liadm.com/?_lc2_fpi=fbf6225bb252--01m3dg7z8akvqy9zqvnbyhtx6c	
sportbild.bild.de	200	https://sportbild.bild.de/	User Icon
spiele.bild.de	200	https://spiele.bild.de/	BILD Logo
spobi.bild.de	200	https://sportbild.bild.de/	User Icon
